vehicletype;brand;price
kombi;volkswagen;900.0
kleinwagen;ford;5900.0
coupe;bmw;5500.0
kleinwagen;opel;700.0
;audi;2300.0
kleinwagen;skoda;8200.0
;mercedes_benz;1300.0
kleinwagen;fiat;4400.0
kleinwagen;seat;1250.0
kombi;bmw;8450.0
suv;audi;29450.0
;bmw;1.0
bus;mercedes_benz;8500.0
kleinwagen;volkswagen;650.0
limousine;peugeot;5500.0
limousine;volkswagen;500.0
kombi;bmw;3650.0
bus;skoda;6500.0
limousine;audi;2700.0
limousine;volkswagen;6450.0
limousine;volkswagen;4300.0
kleinwagen;mini;17300.0
kleinwagen;volkswagen;9850.0
kleinwagen;opel;4950.0
kombi;audi;1400.0
bus;seat;5850.0
suv;ford;20990.0
limousine;seat;790.0
kleinwagen;smart;7799.0
kleinwagen;dacia;5595.0
;fiat;1200.0
;opel;350.0
kleinwagen;opel;6900.0
coupe;bmw;18700.0
coupe;fiat;1000.0
kombi;ford;6200.0
kombi;bmw;8850.0
kombi;opel;1299.0
bus;mazda;1780.0
limousine;bmw;1599.0
kombi;audi;9700.0
kleinwagen;opel;6300.0
kombi;volkswagen;3900.0
limousine;volkswagen;2900.0
kombi;volvo;600.0
limousine;saab;5450.0
kombi;audi;399.0
kleinwagen;renault;699.0
kombi;audi;8888.0
coupe;audi;23999.0
limousine;audi;7000.0
cabrio;mercedes_benz;4400.0
;rover;400.0
cabrio;peugeot;10800.0
kleinwagen;opel;4390.0
suv;volkswagen;13900.0
;peugeot;2350.0
kombi;bmw;4599.0
kombi;skoda;5900.0
limousine;bmw;1150.0
limousine;ford;1999.0
kleinwagen;opel;1400.0
kombi;ford;1100.0
kleinwagen;smart;1199.0
kleinwagen;opel;1100.0
kombi;volkswagen;15300.0
limousine;audi;600.0
limousine;seat;0.0
kleinwagen;fiat;1800.0
kleinwagen;volkswagen;1699.0
bus;opel;2750.0
kleinwagen;renault;3400.0
kleinwagen;ford;850.0
limousine;opel;250.0
limousine;mercedes_benz;11000.0
kleinwagen;opel;500.0
limousine;audi;2799.0
bus;toyota;6400.0
limousine;bmw;330.0
bus;renault;200.0
bus;opel;2500.0
kombi;audi;2350.0
cabrio;mercedes_benz;5800.0
;audi;4600.0
andere;volkswagen;6500.0
kleinwagen;chevrolet;4500.0
kombi;mercedes_benz;5750.0
kleinwagen;smart;4900.0
limousine;audi;32990.0
limousine;kia;950.0
kombi;volkswagen;1750.0
kleinwagen;seat;8490.0
coupe;honda;3550.0
limousine;opel;1175.0
kombi;audi;4999.0
coupe;bmw;6200.0
kleinwagen;volkswagen;340.0
suv;mercedes_benz;20500.0
suv;mercedes_benz;27990.0
kleinwagen;citroen;2599.0
limousine;mercedes_benz;6100.0
kleinwagen;nissan;1100.0
kleinwagen;opel;800.0
limousine;bmw;8650.0
kombi;bmw;12800.0
kombi;volkswagen;8499.0
kombi;audi;3500.0
kleinwagen;honda;1200.0
kleinwagen;citroen;4000.0
coupe;audi;22990.0
kombi;bmw;2990.0
cabrio;ford;8500.0
limousine;nissan;950.0
kleinwagen;volkswagen;2890.0
kombi;mercedes_benz;7399.0
;volkswagen;9250.0
;volkswagen;0.0
kleinwagen;seat;850.0
limousine;bmw;3200.0
kombi;volkswagen;650.0
bus;seat;5500.0
;bmw;14900.0
kleinwagen;nissan;4990.0
limousine;ford;1400.0
limousine;ford;900.0
limousine;mercedes_benz;11600.0
kleinwagen;nissan;5247.0
kleinwagen;fiat;350.0
limousine;audi;7250.0
bus;renault;3350.0
limousine;mercedes_benz;1050.0
limousine;volkswagen;3700.0
suv;nissan;2300.0
limousine;volkswagen;699.0
kleinwagen;sonstige_autos;1200.0
kleinwagen;suzuki;999.0
kleinwagen;fiat;1444.0
coupe;opel;2999.0
limousine;mercedes_benz;6899.0
;opel;1800.0
kleinwagen;mini;5499.0
kleinwagen;fiat;390.0
bus;citroen;1500.0
kleinwagen;opel;1399.0
kombi;bmw;5800.0
;fiat;450.0
kombi;volkswagen;3000.0
kleinwagen;fiat;3000.0
suv;land_rover;20550.0
kombi;audi;7599.0
kombi;skoda;9900.0
kombi;mercedes_benz;5600.0
limousine;bmw;0.0
kleinwagen;volkswagen;1899.0
limousine;volkswagen;1300.0
;seat;1000.0
kleinwagen;nissan;970.0
kombi;opel;0.0
limousine;volkswagen;6250.0
kleinwagen;citroen;950.0
suv;mercedes_benz;27500.0
;ford;7750.0
cabrio;peugeot;4500.0
cabrio;daihatsu;9300.0
kleinwagen;opel;6990.0
limousine;bmw;8500.0
kleinwagen;ford;500.0
kombi;opel;899.0
kombi;audi;8990.0
limousine;bmw;7500.0
limousine;bmw;9000.0
suv;opel;21500.0
;ford;1600.0
kleinwagen;mini;3100.0
kleinwagen;opel;4450.0
kleinwagen;opel;950.0
kombi;ford;9000.0
limousine;mazda;1900.0
limousine;bmw;1290.0
bus;opel;3400.0
limousine;bmw;3200.0
limousine;bmw;8300.0
limousine;bmw;1700.0
kombi;volkswagen;5690.0
;ford;750.0
limousine;ford;1300.0
kombi;mitsubishi;1999.0
kleinwagen;opel;2499.0
kleinwagen;ford;1280.0
cabrio;mercedes_benz;15000.0
kleinwagen;nissan;0.0
coupe;bmw;3450.0
kombi;audi;13000.0
limousine;bmw;1500.0
kleinwagen;renault;660.0
;mitsubishi;700.0
limousine;bmw;2100.0
limousine;renault;8000.0
limousine;renault;1375.0
cabrio;sonstige_autos;17900.0
limousine;bmw;10750.0
limousine;volkswagen;899.0
cabrio;bmw;7900.0
kleinwagen;smart;3190.0
bus;mitsubishi;1500.0
limousine;volkswagen;7100.0
cabrio;volkswagen;5499.0
kombi;mazda;500.0
kombi;mercedes_benz;2200.0
bus;opel;2450.0
limousine;bmw;13900.0
kombi;bmw;2500.0
suv;land_rover;17500.0
limousine;volkswagen;1200.0
limousine;bmw;17500.0
limousine;bmw;1999.0
limousine;ford;390.0
limousine;mazda;650.0
kombi;audi;6499.0
limousine;mercedes_benz;4000.0
;ford;1300.0
;sonstige_autos;2300.0
;renault;875.0
cabrio;mercedes_benz;237500.0
kleinwagen;volkswagen;1599.0
kombi;bmw;11649.0
andere;peugeot;1150.0
limousine;volkswagen;4499.0
limousine;ford;3800.0
limousine;opel;13950.0
limousine;mazda;9999.0
kombi;mercedes_benz;1650.0
kleinwagen;volkswagen;5999.0
bus;renault;500.0
limousine;bmw;7399.0
kombi;volvo;7399.0
limousine;volkswagen;5950.0
kombi;volkswagen;3500.0
kleinwagen;suzuki;3600.0
suv;hyundai;14750.0
kleinwagen;renault;1100.0
coupe;ford;1990.0
limousine;bmw;31900.0
kleinwagen;volkswagen;9550.0
limousine;opel;1500.0
kombi;seat;10900.0
suv;hyundai;5399.0
kleinwagen;mini;3950.0
kombi;audi;350.0
kleinwagen;mercedes_benz;1150.0
;volkswagen;1499.0
coupe;toyota;1.0
kombi;renault;1200.0
bus;mercedes_benz;5700.0
kombi;audi;9990.0
limousine;opel;1900.0
kombi;bmw;6000.0
kombi;mercedes_benz;2650.0
;opel;750.0
limousine;volkswagen;22280.0
kleinwagen;fiat;6499.0
kombi;opel;3600.0
;bmw;1.0
kleinwagen;peugeot;1900.0
;smart;1190.0
kombi;audi;12499.0
limousine;mercedes_benz;1200.0
kleinwagen;renault;1100.0
kleinwagen;daewoo;850.0
limousine;volkswagen;7000.0
kleinwagen;opel;590.0
coupe;volkswagen;14200.0
kleinwagen;fiat;1100.0
kleinwagen;audi;5500.0
;chevrolet;7000.0
kombi;audi;31990.0
kleinwagen;volkswagen;6500.0
kleinwagen;mini;3950.0
cabrio;audi;9499.0
cabrio;audi;6790.0
limousine;volkswagen;4700.0
kleinwagen;volkswagen;2990.0
suv;sonstige_autos;21500.0
bus;mercedes_benz;11599.0
limousine;opel;370.0
cabrio;bmw;8500.0
cabrio;mercedes_benz;28900.0
kleinwagen;renault;1750.0
limousine;mercedes_benz;4150.0
kombi;volvo;2200.0
;alfa_romeo;225.0
limousine;renault;4799.0
kombi;audi;1500.0
kleinwagen;renault;4999.0
kombi;peugeot;2250.0
bus;volkswagen;21890.0
kombi;hyundai;4990.0
limousine;trabant;300.0
kleinwagen;mini;9990.0
kombi;volkswagen;1900.0
limousine;toyota;1350.0
limousine;opel;1200.0
limousine;mercedes_benz;11900.0
kleinwagen;opel;10900.0
limousine;hyundai;4800.0
suv;mercedes_benz;7007.0
limousine;bmw;21999.0
;opel;3200.0
;audi;11900.0
limousine;skoda;4300.0
kleinwagen;volkswagen;500.0
cabrio;volkswagen;3350.0
limousine;ford;5499.0
limousine;sonstige_autos;1.0
kleinwagen;volkswagen;1999.0
kombi;ford;25.0
limousine;mercedes_benz;6390.0
coupe;porsche;29900.0
limousine;volkswagen;7700.0
limousine;bmw;250.0
coupe;bmw;16200.0
kombi;audi;5480.0
kleinwagen;opel;250.0
suv;opel;5000.0
limousine;opel;1300.0
suv;sonstige_autos;9300.0
suv;mercedes_benz;35450.0
limousine;fiat;2999.0
bus;toyota;6700.0
limousine;mazda;4299.0
cabrio;renault;799.0
cabrio;mercedes_benz;22999.0
cabrio;land_rover;2200.0
limousine;volkswagen;3999.0
bus;peugeot;8200.0
coupe;kia;6500.0
bus;volkswagen;13450.0
limousine;jaguar;14000.0
;volkswagen;450.0
limousine;bmw;27999.0
coupe;mercedes_benz;18500.0
andere;mercedes_benz;7500.0
kleinwagen;fiat;2950.0
cabrio;mini;18500.0
kombi;ford;890.0
kombi;volkswagen;13800.0
kleinwagen;audi;15900.0
limousine;alfa_romeo;4100.0
;bmw;900.0
limousine;opel;699.0
limousine;audi;6500.0
kleinwagen;citroen;1.0
bus;renault;750.0
bus;toyota;5990.0
kombi;volkswagen;2800.0
;bmw;2400.0
limousine;bmw;4000.0
kombi;audi;5850.0
limousine;mercedes_benz;1000.0
limousine;mercedes_benz;1590.0
bus;volkswagen;5555.0
kombi;opel;1750.0
bus;volkswagen;4500.0
suv;jeep;3750.0
andere;bmw;0.0
limousine;bmw;10500.0
limousine;volkswagen;2500.0
coupe;citroen;890.0
kleinwagen;renault;199.0
cabrio;volkswagen;10999.0
limousine;volkswagen;800.0
suv;ford;19590.0
;ford;900.0
kleinwagen;mercedes_benz;2199.0
limousine;mercedes_benz;26999.0
kombi;mercedes_benz;1250.0
kleinwagen;hyundai;1000.0
kombi;audi;300.0
kombi;mercedes_benz;4550.0
kombi;skoda;10800.0
cabrio;citroen;1699.0
kleinwagen;opel;1100.0
bus;volkswagen;15000.0
;chevrolet;2200.0
limousine;bmw;3800.0
suv;suzuki;5900.0
kleinwagen;skoda;1550.0
limousine;audi;1200.0
suv;bmw;12000.0
bus;mercedes_benz;2150.0
limousine;alfa_romeo;700.0
limousine;mercedes_benz;1300.0
limousine;bmw;4400.0
limousine;bmw;13490.0
cabrio;mercedes_benz;16500.0
kleinwagen;honda;4450.0
coupe;opel;2450.0
kleinwagen;opel;180.0
cabrio;volkswagen;8999.0
;volkswagen;1200.0
kombi;audi;1890.0
kombi;volkswagen;2700.0
limousine;toyota;8150.0
kleinwagen;skoda;4500.0
kleinwagen;fiat;250.0
kleinwagen;mini;1800.0
kombi;chrysler;1700.0
kleinwagen;fiat;999.0
kleinwagen;daihatsu;1200.0
suv;bmw;5500.0
limousine;audi;2200.0
limousine;bmw;4290.0
kombi;mercedes_benz;1999.0
limousine;volkswagen;4300.0
kombi;mazda;4450.0
kleinwagen;volkswagen;1999.0
kombi;volkswagen;1300.0
;ford;1299.0
kombi;audi;3900.0
kleinwagen;volkswagen;2250.0
cabrio;fiat;5499.0
coupe;mercedes_benz;6100.0
limousine;hyundai;11500.0
limousine;volkswagen;1500.0
kombi;volkswagen;0.0
kombi;volkswagen;0.0
cabrio;fiat;8750.0
bus;citroen;8300.0
kleinwagen;peugeot;3299.0
limousine;bmw;6250.0
limousine;volkswagen;5200.0
kombi;bmw;3800.0
;citroen;601.0
andere;volkswagen;600.0
limousine;honda;1190.0
limousine;nissan;13500.0
kombi;renault;1000.0
kombi;skoda;3750.0
kleinwagen;peugeot;3900.0
limousine;bmw;7777.0
kombi;bmw;10500.0
kombi;audi;4999.0
kombi;opel;666.0
kombi;audi;10500.0
limousine;mercedes_benz;3599.0
kleinwagen;volkswagen;520.0
coupe;audi;2000.0
kleinwagen;audi;3000.0
coupe;toyota;4850.0
kombi;bmw;3350.0
kleinwagen;volkswagen;6690.0
bus;kia;0.0
limousine;volkswagen;950.0
bus;chrysler;600.0
limousine;volkswagen;20999.0
limousine;bmw;11490.0
kombi;ford;1500.0
bus;nissan;4950.0
limousine;ford;650.0
kleinwagen;ford;299.0
kleinwagen;mercedes_benz;3300.0
bus;volkswagen;1999.0
suv;jeep;13000.0
suv;volkswagen;10500.0
coupe;mercedes_benz;27990.0
bus;fiat;2750.0
kombi;ford;3900.0
kleinwagen;volkswagen;800.0
cabrio;volkswagen;850.0
bus;volkswagen;14200.0
cabrio;ford;750.0
cabrio;peugeot;2950.0
cabrio;peugeot;3290.0
kleinwagen;hyundai;7300.0
cabrio;opel;5300.0
cabrio;peugeot;2950.0
limousine;bmw;7950.0
kleinwagen;mercedes_benz;4500.0
kombi;mercedes_benz;23800.0
andere;ford;7250.0
kleinwagen;volkswagen;600.0
kombi;volkswagen;4782.0
bus;ford;0.0
limousine;bmw;6900.0
;volkswagen;0.0
bus;volkswagen;17500.0
bus;renault;2990.0
kleinwagen;volkswagen;1800.0
suv;volkswagen;0.0
limousine;audi;0.0
limousine;bmw;15999.0
bus;volkswagen;16500.0
;audi;12900.0
bus;renault;2000.0
;volkswagen;0.0
limousine;opel;1400.0
kleinwagen;peugeot;590.0
bus;ford;5800.0
kleinwagen;ford;2600.0
limousine;bmw;4299.0
kleinwagen;peugeot;2699.0
kleinwagen;kia;5900.0
kleinwagen;volkswagen;14490.0
kombi;volvo;750.0
andere;fiat;150.0
limousine;kia;3850.0
kombi;mercedes_benz;15300.0
suv;land_rover;24999.0
kombi;audi;7900.0
limousine;mercedes_benz;4800.0
kombi;bmw;800.0
bus;seat;13490.0
bus;opel;1000.0
kombi;mercedes_benz;1800.0
;volkswagen;50.0
;chevrolet;2650.0
cabrio;peugeot;10800.0
limousine;bmw;3949.0
kleinwagen;opel;5400.0
kleinwagen;suzuki;1650.0
bus;volkswagen;12000.0
limousine;bmw;3990.0
limousine;seat;8700.0
suv;hyundai;5190.0
coupe;audi;14500.0
;peugeot;1500.0
limousine;volkswagen;850.0
bus;opel;3999.0
kombi;dacia;3350.0
cabrio;opel;0.0
suv;ford;20750.0
kombi;audi;3200.0
kombi;audi;11990.0
suv;volvo;29950.0
limousine;bmw;2990.0
coupe;volkswagen;20999.0
limousine;bmw;1250.0
kleinwagen;opel;550.0
cabrio;opel;6199.0
limousine;opel;1400.0
kleinwagen;skoda;1500.0
limousine;mercedes_benz;4300.0
limousine;bmw;4150.0
andere;volkswagen;2700.0
bus;toyota;5850.0
limousine;mercedes_benz;3500.0
coupe;audi;22800.0
kombi;bmw;7999.0
;lancia;200.0
;peugeot;2100.0
kombi;mercedes_benz;20500.0
kombi;bmw;7499.0
bus;mercedes_benz;3599.0
kombi;renault;4500.0
coupe;porsche;6999.0
limousine;mercedes_benz;1200.0
kombi;audi;800.0
kombi;volvo;4699.0
;volkswagen;8800.0
kombi;ford;17500.0
limousine;citroen;4800.0
limousine;volkswagen;3200.0
kleinwagen;fiat;1600.0
limousine;volkswagen;3990.0
kombi;opel;1199.0
kombi;renault;3600.0
coupe;bmw;9499.0
;opel;4800.0
kombi;opel;3650.0
kombi;audi;5250.0
cabrio;mercedes_benz;14600.0
kleinwagen;fiat;5750.0
kleinwagen;renault;499.0
kleinwagen;fiat;1800.0
kombi;mercedes_benz;1499.0
suv;volkswagen;10950.0
limousine;bmw;4500.0
kombi;audi;13900.0
limousine;bmw;1200.0
bus;renault;800.0
;skoda;7200.0
kleinwagen;smart;5500.0
cabrio;mercedes_benz;16900.0
limousine;audi;2450.0
kleinwagen;ford;1790.0
kleinwagen;volkswagen;1200.0
kombi;bmw;6800.0
kleinwagen;volkswagen;750.0
limousine;skoda;5950.0
;fiat;1650.0
limousine;mercedes_benz;2150.0
kleinwagen;renault;3999.0
;renault;500.0
limousine;volkswagen;21000.0
limousine;audi;650.0
andere;volkswagen;0.0
kleinwagen;volkswagen;1500.0
kombi;bmw;31900.0
;mercedes_benz;0.0
kleinwagen;kia;8800.0
coupe;bmw;1299.0
;seat;600.0
kombi;volkswagen;450.0
kleinwagen;volkswagen;2900.0
limousine;skoda;3999.0
;renault;899.0
kleinwagen;opel;500.0
kombi;volkswagen;14600.0
limousine;audi;3300.0
kombi;renault;1100.0
kombi;ford;8700.0
limousine;bmw;6650.0
limousine;toyota;4250.0
kleinwagen;renault;550.0
kombi;bmw;450.0
limousine;peugeot;2199.0
;nissan;400.0
cabrio;peugeot;12200.0
coupe;volkswagen;250.0
kleinwagen;chevrolet;1050.0
andere;mazda;1200.0
;seat;0.0
limousine;audi;4555.0
kleinwagen;hyundai;1500.0
limousine;skoda;699.0
cabrio;mazda;3400.0
cabrio;peugeot;4000.0
limousine;audi;4600.0
limousine;audi;13000.0
limousine;volkswagen;950.0
kombi;ford;1200.0
limousine;volkswagen;2200.0
kleinwagen;volkswagen;1450.0
limousine;ford;4000.0
kombi;audi;14490.0
kombi;bmw;13400.0
kombi;bmw;1900.0
kleinwagen;seat;4500.0
cabrio;porsche;23900.0
kleinwagen;opel;1000.0
kombi;ford;1000.0
kombi;opel;3600.0
;volkswagen;600.0
limousine;bmw;2500.0
kleinwagen;audi;3000.0
kombi;opel;150.0
kleinwagen;opel;850.0
limousine;kia;1900.0
cabrio;audi;17500.0
bus;opel;3000.0
kleinwagen;ford;600.0
cabrio;peugeot;3250.0
cabrio;peugeot;6500.0
limousine;peugeot;1850.0
limousine;volkswagen;9500.0
bus;ford;8300.0
limousine;audi;23899.0
limousine;volkswagen;2500.0
kleinwagen;rover;2790.0
coupe;smart;3999.0
limousine;volkswagen;5800.0
kleinwagen;fiat;400.0
kombi;volvo;660.0
;volkswagen;1400.0
kombi;bmw;3150.0
kleinwagen;peugeot;4200.0
kleinwagen;volkswagen;1650.0
limousine;volkswagen;9800.0
kombi;volkswagen;1150.0
coupe;nissan;6500.0
kombi;mercedes_benz;2350.0
kleinwagen;ford;1420.0
cabrio;smart;0.0
limousine;bmw;750.0
limousine;opel;24200.0
;ford;4100.0
limousine;audi;3500.0
limousine;volkswagen;16250.0
kleinwagen;nissan;2990.0
limousine;audi;1500.0
limousine;renault;2500.0
kombi;volvo;20890.0
limousine;ford;2200.0
kleinwagen;ford;6250.0
;renault;400.0
kombi;ford;6500.0
limousine;bmw;19999.0
kombi;bmw;12450.0
kombi;peugeot;2400.0
kleinwagen;renault;250.0
cabrio;mazda;3600.0
kombi;ford;1900.0
suv;hyundai;2500.0
bus;bmw;25600.0
kombi;renault;1490.0
kombi;opel;1450.0
bus;volkswagen;21499.0
limousine;volkswagen;7600.0
kombi;peugeot;2000.0
limousine;audi;25490.0
limousine;rover;0.0
cabrio;alfa_romeo;22900.0
suv;land_rover;18900.0
;ford;15390.0
limousine;bmw;850.0
;audi;0.0
bus;opel;7777.0
kleinwagen;lancia;900.0
limousine;mercedes_benz;2290.0
coupe;bmw;1699.0
limousine;audi;6900.0
kombi;renault;2300.0
kombi;renault;1350.0
limousine;audi;500.0
kombi;volvo;1000.0
kombi;audi;19999.0
kleinwagen;renault;1200.0
;mercedes_benz;2950.0
;volkswagen;13999.0
kleinwagen;ford;400.0
cabrio;chrysler;5500.0
limousine;volkswagen;1700.0
;volkswagen;4000.0
coupe;honda;1400.0
;opel;2200.0
limousine;mercedes_benz;15350.0
kleinwagen;ford;599.0
kleinwagen;volkswagen;9750.0
limousine;citroen;800.0
suv;volkswagen;13500.0
limousine;volkswagen;3200.0
kombi;peugeot;3399.0
limousine;bmw;6500.0
kleinwagen;smart;1600.0
cabrio;audi;13900.0
limousine;volkswagen;4500.0
limousine;bmw;1300.0
coupe;opel;4499.0
kleinwagen;citroen;1899.0
kombi;opel;400.0
kleinwagen;volkswagen;700.0
bus;opel;4000.0
kleinwagen;fiat;999.0
kombi;bmw;14300.0
suv;daihatsu;0.0
limousine;peugeot;1.0
limousine;bmw;5700.0
limousine;mercedes_benz;650.0
bus;renault;5100.0
kombi;opel;350.0
;volkswagen;10.0
kleinwagen;renault;1450.0
coupe;bmw;800.0
limousine;volkswagen;2000.0
limousine;audi;4999.0
kleinwagen;volkswagen;7700.0
kombi;volkswagen;3500.0
;renault;10500.0
coupe;citroen;2400.0
limousine;volkswagen;12995.0
coupe;audi;21500.0
kombi;bmw;2500.0
bus;volkswagen;2300.0
kombi;ford;799.0
bus;volkswagen;9900.0
bus;hyundai;1999.0
cabrio;peugeot;2444.0
kombi;volvo;6000.0
kleinwagen;volkswagen;1999.0
kombi;audi;2500.0
;peugeot;10000.0
kombi;mercedes_benz;480.0
andere;seat;0.0
kleinwagen;suzuki;1200.0
limousine;bmw;750.0
cabrio;trabant;6990.0
limousine;opel;800.0
bus;opel;10700.0
limousine;audi;6500.0
limousine;opel;2650.0
kombi;renault;1300.0
kleinwagen;volkswagen;1300.0
kleinwagen;ford;1200.0
cabrio;mercedes_benz;5299.0
kleinwagen;volkswagen;2600.0
bus;volkswagen;9990.0
kombi;nissan;700.0
limousine;audi;0.0
kleinwagen;fiat;1550.0
kleinwagen;seat;990.0
;volkswagen;400.0
kleinwagen;skoda;4999.0
limousine;nissan;2150.0
kombi;audi;15000.0
kombi;volkswagen;4600.0
limousine;volkswagen;200.0
kleinwagen;opel;1490.0
kleinwagen;fiat;650.0
kombi;nissan;5800.0
kleinwagen;renault;990.0
suv;ford;3850.0
kombi;mercedes_benz;14000.0
kleinwagen;ford;10199.0
bus;peugeot;2850.0
kleinwagen;seat;400.0
coupe;daewoo;300.0
kombi;audi;2150.0
kombi;audi;2600.0
kombi;mercedes_benz;2700.0
kombi;volkswagen;2600.0
coupe;toyota;7200.0
limousine;opel;650.0
;opel;0.0
suv;hyundai;16990.0
coupe;sonstige_autos;77800.0
cabrio;volkswagen;4500.0
cabrio;mercedes_benz;4800.0
bus;lancia;1999.0
kombi;volkswagen;5199.0
limousine;volkswagen;710.0
andere;volkswagen;16999.0
kleinwagen;mini;22500.0
kombi;bmw;10499.0
bus;opel;2000.0
suv;hyundai;7000.0
kleinwagen;seat;3200.0
kombi;audi;750.0
kombi;skoda;5199.0
kleinwagen;volkswagen;1550.0
kleinwagen;opel;300.0
limousine;volkswagen;9500.0
kombi;ford;2799.0
kombi;volkswagen;2500.0
cabrio;renault;2750.0
;bmw;950.0
limousine;bmw;1000.0
kombi;bmw;17350.0
kleinwagen;opel;1200.0
;bmw;5500.0
;volkswagen;350.0
cabrio;volvo;22500.0
limousine;volkswagen;2500.0
kleinwagen;opel;6500.0
kleinwagen;nissan;2100.0
bus;renault;3000.0
cabrio;mercedes_benz;10900.0
limousine;mercedes_benz;0.0
kleinwagen;kia;2650.0
suv;dacia;9999.0
bus;ford;1.0
limousine;volkswagen;4999.0
bus;volkswagen;13000.0
;seat;0.0
cabrio;smart;8490.0
limousine;volkswagen;6500.0
kleinwagen;ford;250.0
kombi;renault;0.0
;volkswagen;1250.0
limousine;volkswagen;22450.0
bus;opel;3900.0
coupe;bmw;3099.0
limousine;opel;1800.0
kombi;mercedes_benz;650.0
bus;renault;1350.0
cabrio;bmw;1550.0
bus;volkswagen;19000.0
suv;volkswagen;31900.0
cabrio;volkswagen;3990.0
kombi;skoda;12500.0
limousine;volkswagen;9990.0
;audi;0.0
bus;ford;2500.0
kleinwagen;nissan;850.0
kombi;renault;1990.0
coupe;volkswagen;14500.0
kombi;opel;1250.0
kombi;volkswagen;11900.0
limousine;mercedes_benz;13900.0
cabrio;sonstige_autos;27500.0
kleinwagen;ford;250.0
limousine;volkswagen;1200.0
kombi;mini;7990.0
limousine;bmw;33900.0
kleinwagen;mercedes_benz;4100.0
bus;volkswagen;8500.0
cabrio;mercedes_benz;29950.0
kombi;bmw;3800.0
limousine;audi;2490.0
kombi;skoda;8888.0
bus;opel;1300.0
suv;nissan;5300.0
;ford;17500.0
kombi;audi;400.0
kombi;bmw;7700.0
kleinwagen;volkswagen;2150.0
limousine;mercedes_benz;4900.0
bus;volkswagen;7750.0
kleinwagen;volkswagen;1000.0
kombi;renault;14299.0
kleinwagen;volkswagen;5200.0
kombi;audi;26300.0
cabrio;smart;5500.0
kombi;opel;600.0
kombi;mercedes_benz;1900.0
kleinwagen;fiat;500.0
kombi;audi;6000.0
limousine;fiat;1600.0
kombi;volkswagen;1450.0
kombi;peugeot;850.0
bus;volkswagen;1499.0
limousine;saab;600.0
limousine;skoda;900.0
kleinwagen;renault;1299.0
kleinwagen;opel;300.0
kombi;skoda;4650.0
kleinwagen;opel;690.0
bus;citroen;1200.0
bus;opel;4800.0
suv;volkswagen;26000.0
kleinwagen;volkswagen;600.0
kleinwagen;peugeot;750.0
kleinwagen;citroen;4950.0
kleinwagen;volkswagen;200.0
bus;opel;2250.0
kombi;bmw;1450.0
limousine;bmw;1200.0
limousine;toyota;10500.0
kombi;peugeot;2800.0
bus;volkswagen;2600.0
cabrio;fiat;999.0
kombi;opel;1400.0
cabrio;renault;2499.0
kleinwagen;mini;4999.0
bus;volkswagen;4900.0
kombi;citroen;21000.0
bus;opel;1600.0
;ford;800.0
;volkswagen;6000.0
kleinwagen;opel;250.0
kleinwagen;fiat;400.0
;renault;995.0
bus;seat;5000.0
coupe;fiat;1650.0
limousine;bmw;13000.0
cabrio;audi;16500.0
limousine;volkswagen;1650.0
kleinwagen;volkswagen;3600.0
limousine;seat;2990.0
kombi;volkswagen;12299.0
kleinwagen;nissan;4900.0
kombi;mercedes_benz;7990.0
kombi;audi;14500.0
;skoda;2299.0
kombi;skoda;500.0
limousine;volkswagen;1500.0
limousine;mercedes_benz;1300.0
cabrio;volkswagen;0.0
kombi;mercedes_benz;13799.0
kombi;volkswagen;3450.0
suv;mazda;2800.0
limousine;seat;850.0
kombi;skoda;2800.0
kombi;audi;10500.0
bus;renault;800.0
kleinwagen;volkswagen;250.0
coupe;bmw;35000.0
kleinwagen;volkswagen;2150.0
bus;daihatsu;400.0
kombi;volvo;14900.0
limousine;opel;2222.0
coupe;mercedes_benz;9500.0
kleinwagen;renault;300.0
andere;ford;2600.0
limousine;volkswagen;4350.0
cabrio;bmw;4800.0
coupe;volvo;10900.0
limousine;bmw;7600.0
kombi;mercedes_benz;1099.0
kleinwagen;volkswagen;300.0
limousine;bmw;3600.0
suv;bmw;12500.0
kombi;ford;350.0
kleinwagen;volkswagen;2000.0
kombi;renault;850.0
kleinwagen;ford;750.0
kleinwagen;fiat;300.0
limousine;volkswagen;1000.0
bus;volkswagen;6500.0
bus;mercedes_benz;7900.0
kombi;toyota;8999.0
limousine;mazda;3000.0
;mazda;320.0
limousine;skoda;2800.0
;volkswagen;1100.0
limousine;mercedes_benz;4900.0
kleinwagen;opel;555.0
bus;volkswagen;5950.0
limousine;mercedes_benz;10600.0
kleinwagen;opel;450.0
kleinwagen;volkswagen;399.0
;volkswagen;250.0
andere;kia;3200.0
kleinwagen;opel;6200.0
limousine;bmw;900.0
kombi;ford;6999.0
limousine;hyundai;9490.0
limousine;skoda;800.0
kombi;ford;1299.0
kleinwagen;volkswagen;1299.0
;seat;7590.0
bus;fiat;2111.0
kombi;volkswagen;4200.0
kombi;audi;0.0
cabrio;mercedes_benz;10000.0
kleinwagen;citroen;1125.0
limousine;bmw;15490.0
kleinwagen;peugeot;0.0
kleinwagen;fiat;5800.0
limousine;bmw;3300.0
kleinwagen;renault;990.0
suv;volkswagen;15000.0
;opel;750.0
bus;opel;1799.0
cabrio;volkswagen;6950.0
kleinwagen;volkswagen;5980.0
bus;volkswagen;17250.0
limousine;bmw;9999.0
kombi;ford;999.0
